ts,mid,spread_bps,trend_bps_per_sec,trend_angle_deg,bid_pressure_total_usd,ask_pressure_total_usd,pressure_imbalance,strongest_bid_usd,strongest_bid_dist_usd,strongest_ask_usd,strongest_ask_dist_usd,bid_p_0_10,bid_p_10_25,bid_p_25_50,bid_p_50_100,bid_p_100_200,ask_p_0_10,ask_p_10_25,ask_p_25_50,ask_p_50_100,ask_p_100_200,bid_wall_half_life_ms,ask_wall_half_life_ms,burst_count_3s,burst_buy_usd_3s,burst_sell_usd_3s,burst_imbalance_3s,target_ok_long,target_ok_short,pressure_ok_long,pressure_ok_short,in_long_hint,in_short_hint
1771600520029,66898.50,1.0464,-0.167459,-9.5065,466681.47,15532717.01,-0.941663,95740.35,22.50,6706246.33,4.50,8453.74,458227.73,0.00,0.00,0.00,12976435.67,2556281.33,0.00,0.00,0.00,600,513,33,7248.59,3844.53,0.306863,0,1,0,1,0,1
1771600520639,66889.50,1.9435,-0.160628,-9.1254,1480203.38,8269340.17,-0.696354,446617.38,20.50,1819555.81,6.50,5505.80,1473098.19,1599.39,0.00,0.00,2929154.72,5296986.46,43198.99,0.00,0.00,528,1239,58,11578.07,43863.67,-0.582334,0,1,0,1,0,1
1771600521290,66883.50,0.1495,-0.154313,-8.7723,407428.97,9502530.53,-0.917774,188944.14,20.50,2784628.39,0.50,7183.55,400245.42,0.00,0.00,0.00,5386594.17,4115936.35,0.00,0.00,0.00,502,632,52,15077.44,43698.43,-0.486951,0,1,0,1,0,1
1771600521812,66883.50,0.1495,-0.144998,-8.2503,313305.49,9025501.51,-0.932902,91374.31,20.50,2658873.76,0.50,12551.34,300754.15,0.00,0.00,0.00,5188670.31,3836831.20,0.00,0.00,0.00,502,632,41,11408.86,41908.28,-0.572038,0,1,0,1,0,1
1771600522363,66881.50,0.1495,-0.135592,-7.7218,272803.23,9986883.80,-0.946820,79085.56,18.50,2906758.59,1.50,8688.13,264115.10,0.00,0.00,0.00,8529752.25,1457131.56,0.00,0.00,0.00,502,607,47,14771.68,46166.04,-0.515188,0,0,0,1,0,0
1771600522866,66881.50,0.1495,-0.125982,-7.1804,2377989.72,2551620.19,-0.035222,768523.16,14.50,457161.21,0.50,158350.08,2219639.63,0.00,0.00,0.00,617874.75,1933745.44,0.00,0.00,0.00,600,607,41,11426.51,44493.66,-0.591328,0,0,0,0,0,0
1771600523477,66880.50,0.1495,-0.116270,-6.6320,130855.56,14826614.95,-0.982503,76018.95,19.50,10358701.16,0.50,8429.95,122425.61,0.00,0.00,0.00,13201238.50,1625376.45,0.00,0.00,0.00,662,1168,41,8717.89,44555.18,-0.672709,0,0,0,1,0,0
1771600524104,66880.50,0.1495,-0.106335,-6.0698,1497033.18,1720156.70,-0.069354,479421.94,18.50,278523.92,0.50,183260.61,1313772.57,0.00,0.00,0.00,470413.75,1249742.96,0.00,0.00,0.00,561,1168,19,7827.29,11368.46,-0.184476,0,0,0,0,0,0
1771600524801,66881.00,0.2990,-0.098236,-5.6105,3190298.90,1347058.06,0.406237,585804.60,1.00,590271.95,18.00,911122.00,2279176.90,0.00,0.00,0.00,22919.06,1324139.00,0.00,0.00,0.00,551,513,18,4327.92,11368.46,-0.448545,0,0,1,0,0,0
1771600525323,66881.50,0.1495,-0.089966,-5.1409,8560425.56,20868.05,0.995136,2586051.51,0.50,10054.82,3.50,6079592.58,2480832.98,0.00,0.00,0.00,10511.66,10356.39,0.00,0.00,0.00,1587,1219,13,4280.43,7091.29,-0.247179,0,0,1,0,0,0
1771600525830,66895.00,0.2990,-0.080003,-4.5741,7578301.47,453360.77,0.887107,3659583.86,14.00,261648.99,33.00,621752.34,6956549.13,0.00,0.00,0.00,10961.23,15848.37,426551.17,0.00,0.00,1587,519,40,11702.85,8758.63,0.143891,1,0,1,0,0,0
1771600526331,66910.50,2.8396,-0.068275,-3.9058,6848745.92,2954870.02,0.397188,1403260.19,16.50,391998.64,25.50,629176.48,4859322.62,1360246.82,0.00,0.00,58801.93,1388683.79,1507384.29,0.00,0.00,567,519,75,39928.23,28730.67,0.163090,1,0,1,0,0,0
1771600526855,66917.50,0.1494,-0.055771,-3.1921,2020118.40,5284570.88,-0.446898,424459.78,19.50,963545.38,15.50,248548.80,1771569.60,0.00,0.00,0.00,2805969.04,2478601.84,0.00,0.00,0.00,472,1082,76,39928.23,29254.63,0.154281,0,0,0,1,0,0
1771600527463,66903.00,0.2989,-0.044809,-2.5656,1898026.64,17676794.72,-0.806075,627497.03,17.00,4379350.94,14.00,296237.18,1601789.46,0.00,0.00,0.00,2655712.47,15021082.25,0.00,0.00,0.00,513,521,72,39003.27,23331.42,0.251415,0,0,0,1,0,0
1771600528149,66903.50,0.1495,-0.034330,-1.9662,371869.89,4993437.33,-0.861380,90297.46,15.50,998931.58,0.50,63400.05,308469.84,0.00,0.00,0.00,2781223.88,2212213.45,0.00,0.00,0.00,514,513,72,39003.27,25755.99,0.204562,0,0,0,1,0,0
1771600528883,66903.00,0.2989,-0.025146,-1.4404,197628.02,5519822.56,-0.930868,91385.67,17.00,1367384.62,1.00,2175.43,195452.59,0.00,0.00,0.00,3452414.55,2067408.01,0.00,0.00,0.00,513,513,46,30110.06,34080.61,-0.061856,0,0,0,1,0,0
1771600529357,66902.50,0.1495,-0.018900,-1.0828,398160.54,3644985.98,-0.803044,142359.62,15.50,2021971.90,0.50,5297.48,392863.06,0.00,0.00,0.00,2312858.82,1332127.16,0.00,0.00,0.00,523,513,20,20202.73,14491.95,0.164601,0,0,0,1,0,0
1771600529926,66902.50,0.1495,-0.012614,-0.7227,219251.86,6053267.39,-0.930091,162616.89,20.50,2880978.32,0.50,1907.83,217344.03,0.00,0.00,0.00,4443465.88,1609801.51,0.00,0.00,0.00,543,513,19,20202.73,13967.99,0.182459,0,1,0,1,0,1
1771600530507,66897.50,0.1495,-0.007877,-0.4513,197447.90,8029825.43,-0.952002,95447.97,15.50,2138839.30,1.50,5622.06,191825.84,0.00,0.00,0.00,6755452.55,1274372.88,0.00,0.00,0.00,543,513,26,60362.20,13197.91,0.641167,0,0,0,1,0,0
1771600531068,66896.50,0.1495,-0.003216,-0.1843,294897.10,7583347.87,-0.925136,117688.98,17.50,3765964.04,1.50,3337.14,291559.96,0.00,0.00,0.00,6016188.92,1567158.95,0.00,0.00,0.00,1036,1219,27,60362.20,13209.95,0.640898,0,0,0,1,0,0
1771600531573,66882.50,0.1495,-0.000104,-0.0060,1311945.65,13594573.79,-0.823977,439994.33,16.50,4368293.15,14.50,148357.37,1163588.28,0.00,0.00,0.00,6315957.69,7278616.10,0.00,0.00,0.00,587,1036,52,60362.19,4199.30,0.869913,0,0,0,1,0,0
1771600532128,66870.00,0.2991,0.001654,0.0948,1901784.61,13514708.10,-0.753279,432283.06,24.00,1886660.29,12.00,552870.01,1273893.12,75021.48,0.00,0.00,6809203.78,6705504.31,0.00,0.00,0.00,546,607,102,40223.00,335645.98,-0.785973,0,1,0,1,0,0
1771600532668,66873.50,1.0468,0.004926,0.2822,4623667.66,1577693.05,0.491178,1100025.14,4.50,391434.58,26.50,2579781.45,2043886.21,0.00,0.00,0.00,602697.40,440978.55,534017.10,0.00,0.00,528,513,94,45305.97,335146.23,-0.761831,1,0,1,0,1,0
1771600533193,66876.50,0.1495,0.008630,0.4945,1369199.09,5111483.08,-0.577452,170736.37,5.50,706070.04,18.50,963316.76,405882.34,0.00,0.00,0.00,1857893.56,3253589.53,0.00,0.00,0.00,587,1219,94,5166.57,346105.19,-0.970584,0,0,0,1,0,0
1771600533802,66876.50,0.1495,0.012433,0.7123,1760996.48,2224172.40,-0.116225,349275.13,20.50,336040.26,6.50,705446.84,1055549.64,0.00,0.00,0.00,832209.43,1391962.97,0.00,0.00,0.00,534,607,92,8503.06,345901.15,-0.952015,0,1,0,0,0,0
1771600534277,66880.00,0.8971,0.016730,0.9585,3289116.99,2850208.80,0.071491,775631.99,15.00,647176.55,20.00,1164190.13,2124926.85,0.00,0.00,0.00,353527.70,2496681.10,0.00,0.00,0.00,632,513,80,149642.23,394890.60,-0.450383,1,0,0,0,0,0
1771600534820,66882.50,0.1495,0.021400,1.2259,4696986.17,1385867.97,0.544336,961991.90,0.50,228965.40,19.50,2650020.81,2046965.36,0.00,0.00,0.00,328078.43,1057789.54,0.00,0.00,0.00,543,1036,29,149622.17,63455.96,0.404388,0,0,1,0,0,0
1771600535423,66882.50,0.1495,0.026149,1.4979,4029723.03,900440.32,0.634722,1199645.71,0.50,354662.89,19.50,2765742.98,1263980.05,0.00,0.00,0.00,190633.99,709806.33,0.00,0.00,0.00,543,1036,28,146235.20,63481.38,0.394598,0,0,1,0,0,0
1771600535968,66882.50,0.1495,0.031214,1.7878,2113325.21,4025772.07,-0.311519,560925.38,20.50,1291069.55,18.50,803674.59,1309650.62,0.00,0.00,0.00,598466.68,3427305.39,0.00,0.00,0.00,561,513,28,149494.57,64030.48,0.400253,0,1,0,1,0,0
1771600536476,66882.50,0.1495,0.036372,2.0830,1706479.44,1240583.82,0.158088,495859.14,0.50,299517.01,12.50,661042.78,1045436.66,0.00,0.00,0.00,385521.01,855062.81,0.00,0.00,0.00,543,1219,27,149686.52,66690.02,0.383574,0,0,1,0,0,0
1771600536994,66879.50,0.1495,0.041272,2.3634,945587.53,11399490.98,-0.846807,257689.61,22.50,2862356.31,2.50,40719.45,904868.07,0.00,0.00,0.00,7528590.36,3870900.62,0.00,0.00,0.00,502,607,20,146329.96,16686.84,0.795275,0,1,0,1,0,0
1771600537511,66867.50,0.1495,0.045820,2.6234,3714893.95,7549217.33,-0.340402,510772.09,3.50,2315657.80,3.50,1737609.28,1977284.67,0.00,0.00,0.00,4612706.34,2064880.23,871630.76,0.00,0.00,587,443,29,5210.85,35609.69,-0.744695,0,0,0,1,0,0
1771600538036,66882.50,0.1495,0.052178,2.9869,6120819.83,2072468.42,0.494106,1660733.55,15.50,419626.07,19.50,1501931.54,4618888.29,0.00,0.00,0.00,380747.33,1691721.08,0.00,0.00,0.00,600,1036,29,5223.56,36379.50,-0.748886,0,0,1,0,0,0
1771600538626,66882.50,0.1495,0.058461,3.3458,2879007.79,3209419.77,-0.054269,1513786.63,15.50,829689.43,16.50,494694.13,2384313.66,0.00,0.00,0.00,922202.11,2287217.66,0.00,0.00,0.00,600,513,28,224.72,36379.50,-0.987721,0,0,0,0,0,0
1771600539242,66882.50,0.1495,0.064676,3.7005,948747.02,5404674.75,-0.701343,248514.92,14.50,1146436.82,0.50,35645.70,913101.31,0.00,0.00,0.00,3053912.80,2350761.95,0.00,0.00,0.00,587,607,26,44.81,22219.24,-0.995975,0,0,0,1,0,0
1771600539741,66882.50,0.1495,0.069172,3.9570,220336.67,6649998.10,-0.935859,111547.89,24.50,3078689.37,0.50,619.29,151793.18,67924.21,0.00,0.00,5100195.02,1549803.08,0.00,0.00,0.00,662,607,27,579.87,22219.24,-0.949132,0,1,0,1,0,0
1771600540248,66870.50,0.1495,0.072024,4.1196,343666.05,17398234.04,-0.961259,88809.59,24.50,4700452.25,11.50,751.61,342914.44,0.00,0.00,0.00,7909405.05,9488828.99,0.00,0.00,0.00,546,607,27,594.59,19004.72,-0.939326,0,1,0,1,0,0
1771600540760,66870.50,0.1495,0.074350,4.2521,110556.32,7985710.24,-0.972690,75169.54,36.50,3301676.05,0.50,708.81,167.14,109680.37,0.00,0.00,4698439.09,3287271.15,0.00,0.00,0.00,588,443,18,2616.76,1668.63,0.221249,0,1,0,1,0,0
1771600541261,66853.00,0.8975,0.074818,4.2788,3859578.95,8274939.96,-0.363868,778571.99,19.00,2454322.25,17.00,122521.10,2167946.46,1569111.39,0.00,0.00,220173.34,8054766.62,0.00,0.00,0.00,588,600,44,2624.11,8714.03,-0.537118,0,0,0,1,0,0
1771600541802,66855.50,0.1496,0.075445,4.3145,3161682.00,5027492.44,-0.227839,654985.23,21.50,807106.89,15.50,233363.91,2347369.73,580948.36,0.00,0.00,1272274.31,3755218.13,0.00,0.00,0.00,588,443,44,2624.11,8714.03,-0.537118,0,1,0,1,0,0
1771600542318,66855.50,0.1496,0.074818,4.2788,4875450.97,591846.72,0.783496,1149899.98,0.50,183362.69,21.50,2481778.14,2393672.83,0.00,0.00,0.00,147088.12,243106.71,201651.89,0.00,0.00,525,561,41,2612.07,8680.59,-0.537386,1,0,1,0,1,0
1771600542867,66857.00,0.5983,0.074441,4.2573,3604880.46,1273776.13,0.477817,1108072.82,2.00,766762.86,20.00,1724793.71,1880086.75,0.00,0.00,0.00,1218.26,1149479.61,123078.26,0.00,0.00,525,561,44,3434.86,8473.25,-0.423106,1,0,1,0,1,0
1771600543447,66858.50,0.1496,0.074419,4.2560,2476014.24,3248085.26,-0.134881,492409.60,19.50,827819.56,18.50,776450.97,1699563.27,0.00,0.00,0.00,25350.40,3222734.86,0.00,0.00,0.00,1188,561,41,16353.65,8487.83,0.316641,0,0,0,1,0,0
1771600543930,66848.50,3.7398,0.073599,4.2093,5000418.02,1448150.94,0.550861,1170149.86,18.50,623773.82,28.50,0.00,3998977.81,1001440.21,0.00,0.00,0.00,254309.47,1193841.46,0.00,0.00,588,561,218,16353.65,4954515.56,-0.993420,1,0,1,0,1,0
1771600544437,66860.50,0.1496,0.073479,4.2025,1851826.74,4746765.52,-0.438721,336258.28,23.50,866226.62,9.50,29233.50,882157.65,940435.60,0.00,0.00,2013879.91,2732885.60,0.00,0.00,0.00,1123,600,192,16333.59,4947272.08,-0.993419,0,1,0,1,0,0
1771600544951,66858.50,0.1496,0.072237,4.1317,990533.13,14604886.48,-0.872971,257623.89,34.50,10114574.11,1.50,1042.85,153841.83,835648.45,0.00,0.00,13621435.71,983450.77,0.00,0.00,0.00,609,2220,194,16333.59,4947348.30,-0.993419,0,1,0,1,0,0
1771600545487,66858.50,0.1496,0.070927,4.0570,142918.45,8406139.29,-0.966565,75121.32,33.50,3722512.55,0.50,455.27,21140.34,121322.85,0.00,0.00,6768379.19,1637760.11,0.00,0.00,0.00,538,523,195,16605.71,4947348.30,-0.993309,0,1,0,1,0,0
1771600546023,66839.50,0.1496,0.067217,3.8454,323732.97,14836513.13,-0.957292,135131.40,20.50,4399097.00,17.50,5199.58,318533.38,0.00,0.00,0.00,1934470.48,12902042.65,0.00,0.00,0.00,507,406,197,16913.27,4947758.77,-0.993187,0,1,0,1,0,0
1771600546573,66833.50,0.1496,0.062350,3.5678,65832.27,15422024.72,-0.991499,22784.67,6.50,3056121.55,2.50,42563.33,23268.93,0.00,0.00,0.00,12344650.69,3077374.04,0.00,0.00,0.00,447,0,207,3972.68,4948974.92,-0.998396,0,0,0,1,0,0
1771600547159,66830.50,0.1496,0.055646,3.1850,443637.76,13030448.78,-0.934149,377214.24,19.50,3398163.21,0.50,27487.78,416149.98,0.00,0.00,0.00,10868796.29,2161652.49,0.00,0.00,0.00,0,0,40,5984.29,3725.40,0.232643,0,0,0,1,0,0
1771600547727,66814.50,0.4490,0.045875,2.6266,2786199.58,10709722.49,-0.587105,636586.90,20.50,4308993.23,15.50,540001.44,2246198.14,0.00,0.00,0.00,1371151.29,9338571.21,0.00,0.00,0.00,0,0,155,12696.60,198355.37,-0.879683,0,1,0,1,0,0
1771600548267,66815.50,0.1497,0.036284,2.0780,3143139.34,1409884.75,0.380682,581740.12,2.50,596266.94,24.50,1907197.48,1235941.86,0.00,0.00,0.00,265347.86,1144536.89,0.00,0.00,0.00,0,543,176,350721.79,198355.37,0.277495,1,0,1,0,1,0
1771600548779,66816.50,0.1497,0.026879,1.5397,3494501.14,574760.88,0.717511,861651.59,1.50,339637.16,19.50,2266592.14,1227909.01,0.00,0.00,0.00,568.66,574192.22,0.00,0.00,0.00,0,586,170,348851.13,219308.40,0.228004,0,0,1,0,0,0
1771600549312,66824.50,0.1496,0.017753,1.0171,2039807.81,4039535.42,-0.328938,410560.27,8.50,593088.03,15.50,1623883.07,415924.74,0.00,0.00,0.00,813724.24,3225811.18,0.00,0.00,0.00,533,543,186,349370.34,260633.33,0.145470,0,0,0,1,0,0
1771600549819,66824.50,0.1496,0.008668,0.4966,1528361.29,3417685.57,-0.381987,639549.43,20.50,835868.01,13.50,54098.23,1474263.07,0.00,0.00,0.00,1366328.58,2051357.00,0.00,0.00,0.00,0,586,162,347315.14,260883.53,0.142111,0,1,0,1,0,0
1771600550421,66824.50,0.1496,-0.000280,-0.0161,785339.38,5144049.83,-0.735103,167433.04,17.50,831868.42,13.50,39803.62,745535.77,0.00,0.00,0.00,2494597.50,2649452.33,0.00,0.00,0.00,512,586,165,352076.24,260847.44,0.148842,0,0,0,1,0,0
1771600550996,66824.50,0.1496,-0.007847,-0.4496,957308.95,4934388.73,-0.675031,192546.29,21.50,698062.00,8.50,19969.54,937339.40,0.00,0.00,0.00,1935911.95,2998476.78,0.00,0.00,0.00,602,568,32,7633.39,67442.98,-0.796650,0,1,0,1,0,1
1771600551501,66824.50,0.1496,-0.014337,-0.8214,143124.82,6520698.03,-0.957044,75034.89,23.50,1618064.46,0.50,2625.27,121956.81,18542.73,0.00,0.00,4757447.79,1763250.24,0.00,0.00,0.00,540,540,30,7503.76,67442.98,-0.799757,0,1,0,1,0,1
1771600552098,66812.50,0.1497,-0.024544,-1.4060,1036342.61,16064518.61,-0.878796,304408.62,15.50,3718742.72,10.50,17195.37,1019147.24,0.00,0.00,0.00,8046697.70,8017820.91,0.00,0.00,0.00,540,540,29,7011.27,6833.82,0.012817,0,0,0,1,0,0
1771600552601,66805.50,2.2453,-0.035478,-2.0319,2605590.79,7281587.54,-0.472935,770915.38,23.50,2251779.16,7.50,35900.39,2200873.78,368816.62,0.00,0.00,2346262.18,3747425.78,1187899.59,0.00,0.00,0,503,99,7031.32,203386.67,-0.933168,0,1,0,1,0,1
1771600553210,66798.50,0.1497,-0.047118,-2.6977,3217532.68,4133501.55,-0.124604,769977.76,16.50,959105.64,13.50,940610.72,2276921.95,0.00,0.00,0.00,415285.76,2886951.21,831264.58,0.00,0.00,609,0,97,5359.41,203311.16,-0.948633,0,0,0,1,0,0
1771600553710,66798.50,0.1497,-0.057557,-3.2941,2936994.97,4378849.02,-0.197086,770653.59,16.50,1187383.75,27.50,390290.29,2546704.68,0.00,0.00,0.00,156930.54,2172846.51,2049071.97,0.00,0.00,1109,540,121,8269.73,217867.27,-0.926861,1,0,0,1,0,0
1771600554296,66798.50,0.1497,-0.067895,-3.8841,36299.04,6839007.42,-0.989441,15307.83,7.50,1821870.58,0.50,28810.43,7488.61,0.00,0.00,0.00,2397127.49,4441879.93,0.00,0.00,0.00,500,0,121,8269.73,217867.27,-0.926861,0,0,0,1,0,0
1771600554883,66791.50,0.1497,-0.079043,-4.5195,16830.83,19610355.94,-0.998285,5577.63,1.50,7441253.78,6.50,13241.70,3589.13,0.00,0.00,0.00,15881172.82,3729183.12,0.00,0.00,0.00,1109,0,124,8289.77,233370.42,-0.931393,0,0,0,1,0,0
1771600555492,66782.50,1.6471,-0.091936,-5.2528,851118.50,16225470.72,-0.900318,285028.76,26.50,5019566.73,8.50,2148.16,343941.22,505029.12,0.00,0.00,12566421.25,3659049.46,0.00,0.00,0.00,0,0,154,8243.00,246264.49,-0.935224,0,1,0,1,0,1
1771600556165,66761.50,0.4494,-0.106509,-6.0796,2117839.29,11906989.45,-0.697987,516716.16,20.50,1653575.48,15.50,344814.48,1773024.81,0.00,0.00,0.00,4065965.40,7841024.05,0.00,0.00,0.00,0,0,119,3984.55,58813.39,-0.873099,0,1,0,1,0,1
1771600556768,66758.50,0.1498,-0.120414,-6.8661,3653002.76,6819155.32,-0.302340,738240.12,19.50,1282510.04,3.50,623400.17,3029602.59,0.00,0.00,0.00,3430805.27,3388350.05,0.00,0.00,0.00,0,0,124,2329.94,234713.62,-0.980342,0,0,0,1,0,0
1771600557356,66757.50,0.1498,-0.134259,-7.6467,1074446.62,5504621.69,-0.673374,135502.25,16.50,2195362.20,0.50,339133.20,735313.42,0.00,0.00,0.00,3787756.70,1716864.98,0.00,0.00,0.00,1191,0,126,2349.97,234780.38,-0.980180,0,0,0,1,0,0
1771600557987,66757.50,0.1498,-0.148945,-8.4716,2097926.33,3452721.16,-0.244079,294146.80,18.50,1178915.96,17.50,849636.12,1248290.21,0.00,0.00,0.00,888369.85,2564351.31,0.00,0.00,0.00,588,603,109,7064.41,210862.35,-0.935167,0,0,0,1,0,0
1771600558502,66758.50,0.1498,-0.163341,-9.2768,5820108.27,1278553.15,0.639776,1140144.11,18.50,257400.32,20.50,2518717.18,3301391.09,0.00,0.00,0.00,12290.46,1266262.70,0.00,0.00,0.00,0,1191,82,7064.41,209852.60,-0.934865,1,0,1,0,0,0
1771600559012,66760.50,0.1498,-0.177316,-10.0550,8517431.75,11311.42,0.997347,2390636.69,2.50,10522.21,17.50,4845283.98,3672147.77,0.00,0.00,0.00,555.49,10755.93,0.00,0.00,0.00,510,603,56,7044.37,205792.79,-0.933805,0,0,1,0,0,0
1771600559550,66772.50,0.4493,-0.189740,-10.7436,5901835.38,851474.73,0.747835,2393980.89,12.50,251560.54,28.50,1114347.42,4787487.97,0.00,0.00,0.00,267.11,377853.96,473353.67,0.00,0.00,538,0,38,5344.05,33416.45,-0.724253,1,0,1,0,0,0
1771600560052,66787.50,0.1497,-0.200017,-11.3109,5092390.79,1229194.08,0.611112,2223626.37,14.50,591244.28,21.50,929244.29,4163146.50,0.00,0.00,0.00,128393.55,1069683.05,31117.49,0.00,0.00,0,587,52,5591.81,33551.38,-0.714289,1,0,1,0,0,0
1771600560566,66787.50,0.1497,-0.210019,-11.8608,3178670.04,4200373.04,-0.138460,620323.84,14.50,718019.05,10.50,828107.86,2350562.18,0.00,0.00,0.00,763031.97,3437341.07,0.00,0.00,0.00,514,609,50,2253.91,34260.02,-0.876545,0,0,0,1,0,0
1771600561082,66787.50,0.1497,-0.219906,-12.4023,996024.16,2228504.22,-0.382220,398260.57,22.50,493395.68,0.50,68884.18,927139.98,0.00,0.00,0.00,921335.93,1307168.30,0.00,0.00,0.00,0,673,52,872.69,34360.25,-0.950461,0,1,0,1,0,1
1771600561697,66786.50,0.1497,-0.230041,-12.9550,275524.82,12313877.17,-0.956229,151779.63,33.50,5627926.77,0.50,880.20,2518.40,272126.23,0.00,0.00,10892537.21,1421339.96,0.00,0.00,0.00,1219,0,55,972.88,42631.65,-0.955377,0,1,0,1,0,1
1771600562090,66758.50,0.4494,-0.243464,-13.6833,2406128.33,5041882.62,-0.353887,306050.63,22.50,785522.40,16.50,471967.31,1934161.02,0.00,0.00,0.00,446875.89,4595006.73,0.00,0.00,0.00,0,603,78,972.88,58814.43,-0.967455,0,1,0,1,0,1
1771600562620,66757.50,0.1498,-0.256850,-14.4050,625416.05,5940316.74,-0.809491,173031.23,14.50,857296.22,0.50,131988.41,493427.64,0.00,0.00,0.00,3348384.25,2591932.50,0.00,0.00,0.00,588,631,59,1649.07,32201.88,-0.902569,0,0,0,1,0,0
1771600563190,66759.50,0.1498,-0.269722,-15.0947,5306701.78,786346.83,0.741887,2051105.49,2.50,382138.52,27.50,3273429.05,2033272.73,0.00,0.00,0.00,78912.41,199170.27,508264.15,0.00,0.00,673,393,59,2918.05,47675.42,-0.884647,1,0,1,0,0,0
1771600563805,66778.50,1.3477,-0.278280,-15.5508,5463522.57,2821599.83,0.318876,2671217.72,16.50,1180211.27,24.50,89169.25,5374353.32,0.00,0.00,0.00,199601.50,2621998.33,0.00,0.00,0.00,0,609,79,3731.98,70539.77,-0.899505,1,0,1,0,0,0
1771600564330,66786.50,0.1497,-0.286478,-15.9859,1410994.79,3897144.40,-0.468366,227711.54,0.50,810971.05,16.50,823351.89,587642.89,0.00,0.00,0.00,1623411.68,2273732.72,0.00,0.00,0.00,0,609,73,3618.44,58992.78,-0.884416,0,0,0,1,0,0
1771600564893,66786.00,0.2995,-0.297093,-16.5463,955347.32,5712748.28,-0.713457,281469.72,25.00,1306546.07,1.00,3254.17,490042.39,462050.77,0.00,0.00,3436027.62,2276720.66,0.00,0.00,0.00,525,393,64,3618.44,57179.20,-0.880968,0,1,0,1,0,1
1771600565412,66782.50,0.1497,-0.308023,-17.1200,1386670.83,8495149.86,-0.719349,492859.74,21.50,3043089.09,1.50,81051.95,1305618.88,0.00,0.00,0.00,7288463.97,1206685.89,0.00,0.00,0.00,525,0,49,3471.56,42615.89,-0.849349,0,1,0,1,0,1
1771600565938,66782.50,0.1497,-0.318865,-17.6857,3908.65,7420592.36,-0.998947,811.22,15.50,4181842.60,0.50,1322.19,2544.41,42.06,0.00,0.00,6018341.01,1402251.35,0.00,0.00,0.00,615,526,35,1350.20,27177.21,-0.905340,0,0,0,1,0,0
1771600566524,66754.50,0.1498,-0.329064,-18.2145,2555805.19,6990875.29,-0.464567,600331.99,15.50,1345823.23,24.50,646520.03,1909285.15,0.00,0.00,0.00,976200.96,6014674.33,0.00,0.00,0.00,588,1191,93,1235.36,664893.59,-0.996291,1,0,0,1,0,0
1771600567131,66754.50,0.1498,-0.338941,-18.7236,274125.73,6917585.76,-0.923766,74350.61,0.50,2501060.19,0.50,104911.48,169214.25,0.00,0.00,0.00,3574341.13,3343244.63,0.00,0.00,0.00,0,0,81,745.88,662440.69,-0.997751,0,0,0,1,0,0
1771600567749,66737.50,0.1498,-0.350501,-19.3156,130979.09,14328378.01,-0.981883,79629.69,22.50,3841315.67,17.50,4737.34,126241.74,0.00,0.00,0.00,4649698.42,9678679.60,0.00,0.00,0.00,0,618,104,5667.93,751764.17,-0.985034,0,1,0,1,0,1
1771600568192,66723.00,0.2997,-0.363440,-19.9732,1447031.99,6250248.64,-0.624015,343924.62,16.00,1224171.13,15.00,222074.06,1224957.93,0.00,0.00,0.00,1641976.15,4608272.49,0.00,0.00,0.00,0,443,136,5729.32,764877.22,-0.985130,0,0,0,1,0,0
1771600568769,66711.00,1.7988,-0.377419,-20.6775,2766586.75,6723203.12,-0.416934,1001092.57,24.00,1727830.86,6.00,124216.90,2544381.44,97988.41,0.00,0.00,2314073.45,4205826.45,203303.22,0.00,0.00,0,0,206,13612.46,830549.55,-0.967749,0,1,0,1,0,1
1771600569364,66704.50,0.1499,-0.392038,-21.4071,1934686.41,6901196.87,-0.562084,542017.55,20.50,1990242.40,0.50,278496.96,1656189.45,0.00,0.00,0.00,3924979.29,2976217.58,0.00,0.00,0.00,0,0,144,13102.87,169527.58,-0.856509,0,1,0,1,0,1
1771600569841,66704.50,0.1499,-0.406367,-22.1152,1627483.78,3128191.34,-0.315561,722381.59,17.50,786848.34,21.50,330010.66,1297473.12,0.00,0.00,0.00,541794.01,2586397.33,0.00,0.00,0.00,1072,577,146,13102.86,169617.63,-0.856580,1,0,0,1,0,0
1771600570378,66704.50,0.1499,-0.419969,-22.7809,2703821.73,2993293.40,-0.050810,632099.82,14.50,843208.45,21.50,645563.61,2058258.12,0.00,0.00,0.00,443617.81,1941476.43,608199.15,0.00,0.00,595,577,144,12425.28,164167.17,-0.859277,1,0,0,0,0,0
1771600570988,66704.50,0.1499,-0.432329,-23.3802,1784716.31,3924622.71,-0.374808,525034.75,17.50,728784.88,19.50,509682.42,1275033.89,0.00,0.00,0.00,1150648.68,2773974.03,0.00,0.00,0.00,2219,595,115,8003.88,93290.05,-0.841967,0,0,0,1,0,0
1771600571529,66704.50,0.1499,-0.444324,-23.9567,1973508.19,4070445.47,-0.346948,644857.29,17.50,693274.47,21.50,623753.86,1349754.32,0.00,0.00,0.00,539050.61,3518632.07,12762.78,0.00,0.00,2760,577,80,2257.03,78905.56,-0.944382,1,0,0,1,0,0
1771600572188,66704.50,0.1499,-0.455404,-24.4847,3360931.44,3400470.07,-0.005848,890883.59,19.50,1282019.98,21.50,977470.97,2383460.47,0.00,0.00,0.00,132227.50,3268242.57,0.00,0.00,0.00,0,577,25,554.32,17291.01,-0.937875,1,0,0,0,0,0
