ts,mid,spread_bps,trend_bps_per_sec,trend_angle_deg,bid_pressure_total_usd,ask_pressure_total_usd,pressure_imbalance,strongest_bid_usd,strongest_bid_dist_usd,strongest_ask_usd,strongest_ask_dist_usd,bid_p_0_10,bid_p_10_25,bid_p_25_50,bid_p_50_100,bid_p_100_200,ask_p_0_10,ask_p_10_25,ask_p_25_50,ask_p_50_100,ask_p_100_200,burst_count_3s,burst_buy_usd_3s,burst_sell_usd_3s,burst_imbalance_3s,target_ok_long,target_ok_short,pressure_ok_long,pressure_ok_short,in_long_hint,in_short_hint
1771599798609,67537.50,0.1481,-1.032967,-45.9291,5191784.06,1898401.82,0.464499,1971886.99,10.50,353564.96,19.50,2081569.46,3110214.60,0.00,0.00,0.00,198109.59,1700292.23,0.00,0.00,0.00,218,2989308.30,2818922.95,0.029335,0,0,1,0,0,0
1771599799143,67556.00,2.0724,-1.012461,-45.3548,1064628.19,2531563.63,-0.407914,134541.74,17.00,679672.41,23.00,105018.82,898010.58,61598.78,0.00,0.00,116445.24,2069925.65,345192.75,0.00,0.00,166,1155284.47,2869207.36,-0.425873,1,0,0,1,0,0
1771599799751,67511.50,3.4068,-0.997800,-44.9369,2745973.16,6501781.23,-0.406132,508404.78,28.50,1200306.06,25.50,0.00,1298423.58,1447549.58,0.00,0.00,0.00,4249631.33,2252149.89,0.00,0.00,255,1154766.50,5133600.49,-0.632729,1,1,0,1,0,1
1771599800780,67509.50,0.1481,-0.984909,-44.5644,1583268.92,1951778.01,-0.104244,500142.83,26.50,340629.78,19.50,70463.88,500597.89,1012207.15,0.00,0.00,512620.17,1439157.84,0.00,0.00,0.00,189,1191290.13,2905011.55,-0.418358,0,1,0,0,0,0
1771599801392,67501.50,2.8148,-0.972805,-44.2102,3885083.36,411675.53,0.808379,760299.59,23.50,247478.06,31.50,5823.21,3253484.32,625775.83,0.00,0.00,11.48,12267.94,399396.11,0.00,0.00,201,1187631.98,4542799.93,-0.585500,1,1,1,0,0,0
1771599801921,67511.50,0.1481,-0.959767,-43.8239,2286909.03,1754286.92,0.131798,689507.84,25.50,473508.36,16.50,433603.87,216083.50,1637221.66,0.00,0.00,12245.13,1742041.79,0.00,0.00,0.00,184,1158066.26,4542799.93,-0.593723,0,1,1,0,0,0
1771599802468,67511.50,0.1481,-0.952471,-43.6055,1435040.81,3551453.77,-0.424429,666092.38,31.50,947910.51,18.50,24380.60,201747.74,1208912.47,0.00,0.00,1160026.05,2391427.72,0.00,0.00,0.00,83,46043.95,2228725.87,-0.959518,0,1,0,1,0,1
1771599803071,67511.50,0.1481,-0.945169,-43.3854,378138.96,5362419.53,-0.868257,302806.82,30.50,831326.57,0.50,15310.85,238.91,362589.20,0.00,0.00,2785437.47,2576982.06,0.00,0.00,0.00,81,19349.52,2228142.65,-0.982781,0,1,0,1,0,1
1771599803627,67510.00,0.2963,-0.938199,-43.1737,352740.68,7810209.27,-0.913575,89190.90,26.00,3173116.24,1.00,10263.84,45.22,342431.62,0.00,0.00,4746422.41,3063786.86,0.00,0.00,0.00,87,17655.06,2232552.35,-0.984308,0,1,0,1,0,1
1771599804236,67488.00,6.5197,-0.932390,-42.9962,5167346.54,3112494.32,0.248175,831142.60,30.00,1038989.70,22.00,0.00,646854.70,4520491.84,0.00,0.00,0.00,1648159.95,1464334.37,0.00,0.00,169,17655.06,4465104.71,-0.992123,1,1,1,0,0,0
1771599804737,67488.00,2.0744,-0.920414,-42.6269,5579315.47,3685043.88,0.204469,821184.57,26.00,680683.80,21.00,6592.89,1695119.32,3877603.26,0.00,0.00,39763.13,3301383.52,343897.22,0.00,0.00,108,18892.20,2237577.07,-0.983255,1,1,1,0,0,0
1771599805331,67486.50,0.4445,-0.907841,-42.2345,2796871.96,2516344.16,0.052798,605080.77,21.50,811067.30,22.50,92683.77,2410114.38,294073.81,0.00,0.00,134221.89,2382122.27,0.00,0.00,0.00,109,23634.18,2237737.68,-0.979097,1,1,0,0,0,0
1771599805860,67487.50,0.1482,-0.892746,-41.7568,913419.97,2689620.43,-0.492973,572051.16,31.50,435379.26,0.50,77766.16,88634.78,747019.02,0.00,0.00,1051088.63,1638531.80,0.00,0.00,0.00,113,38664.91,2240620.05,-0.966073,0,1,0,1,0,1
1771599806376,67485.50,0.1482,-0.876499,-41.2345,1552634.64,6319389.53,-0.605531,400186.86,20.50,2559429.63,1.50,1403.62,1083152.69,468078.33,0.00,0.00,5306396.48,1012993.05,0.00,0.00,0.00,105,21628.93,2240608.57,-0.980878,0,1,0,1,0,1
1771599806895,67487.50,0.1482,-0.859568,-40.6813,5820433.43,65331.60,0.977800,1602785.75,1.50,33757.00,26.50,2817788.53,1885994.00,1116650.90,0.00,0.00,8491.01,6911.05,49929.54,0.00,0.00,126,21628.93,4462139.93,-0.990352,1,0,1,0,0,0
1771599807435,67486.50,0.4445,-0.843679,-40.1536,22967.59,3514057.71,-0.987013,16684.34,20.50,932786.68,5.50,1324.71,21642.88,0.00,0.00,0.00,1843257.90,1670799.81,0.00,0.00,0.00,50,21865.14,2230028.32,-0.980581,0,1,0,1,0,1
1771599807995,67460.50,4.5953,-0.832578,-39.7800,4226729.12,11514228.52,-0.462964,1008625.03,38.50,4567912.26,26.50,0.00,220212.39,4006516.73,0.00,0.00,0.00,304282.42,11209946.10,0.00,0.00,227,616895.22,2472511.42,-0.600638,1,1,0,1,0,1
1771599808509,67450.50,0.7413,-0.824822,-39.5165,392393.68,4681132.87,-0.845317,258175.72,25.50,1032971.19,25.50,41087.41,89201.08,262105.19,0.00,0.00,887072.66,2290783.87,1503276.34,0.00,0.00,227,614413.10,2472350.81,-0.601905,1,1,0,1,0,1
1771599809023,67445.50,0.1483,-0.816644,-39.2366,599864.61,9328186.77,-0.879158,515510.79,34.50,2355865.56,2.50,1314.35,53.27,598497.00,0.00,0.00,7712066.46,1616120.31,0.00,0.00,0.00,221,598842.93,2469448.19,-0.609657,0,1,0,1,0,1
1771599809627,67424.00,6.2292,-0.807547,-38.9225,5769659.42,5380248.36,0.034925,792382.56,29.00,3481124.44,21.00,0.00,1827800.60,3941858.81,0.00,0.00,0.00,4077848.33,1302400.02,0.00,0.00,360,628735.22,4696949.13,-0.763886,1,1,0,0,0,0
1771599810166,67406.50,0.4451,-0.799519,-38.6430,2866534.13,2429033.74,0.082616,645433.26,15.50,762880.61,33.50,489602.69,2376931.44,0.00,0.00,0.00,45.84,84258.94,2344728.96,0.00,0.00,332,628733.04,2471303.88,-0.594371,1,0,0,0,0,0
1771599810726,67427.50,0.4449,-0.793483,-38.4314,1060958.78,6370227.18,-0.714458,215300.30,18.50,1494765.51,15.50,179798.11,881160.67,0.00,0.00,0.00,1438253.91,4931973.27,0.00,0.00,0.00,304,627960.50,2234629.10,-0.561264,0,0,0,1,0,0
1771599811330,67443.00,0.2965,-0.786546,-38.1867,6802292.66,772644.01,0.796000,1103308.54,13.00,189720.69,25.00,2734943.26,4067349.40,0.00,0.00,0.00,23396.37,545423.23,203824.41,0.00,0.00,183,67526.06,2229270.44,-0.941200,1,0,1,0,0,0
1771599811878,67443.50,0.1483,-0.778930,-37.9161,860358.61,3367520.52,-0.593007,282284.62,15.50,668683.29,15.50,99062.79,761295.82,0.00,0.00,0.00,710664.79,2656855.73,0.00,0.00,0.00,251,67526.06,2907072.46,-0.954598,0,0,0,1,0,0
1771599812923,67430.50,0.1483,-0.771694,-37.6572,4350259.32,719992.00,0.715994,1722477.85,1.50,228368.82,18.50,2219996.61,1675440.09,454822.63,0.00,0.00,19056.53,699187.01,1748.46,0.00,0.00,180,43100.30,1955123.85,-0.956861,0,0,1,0,0,0
1771599813512,67437.50,0.1483,-0.763070,-37.3462,13639913.81,155524.25,0.977453,3568825.46,6.50,80023.75,22.50,11973515.76,1666398.04,0.00,0.00,0.00,359.46,80091.87,75072.92,0.00,0.00,162,6325.70,1955123.85,-0.993550,1,0,1,0,0,0
1771599814014,67474.50,0.4446,-0.749361,-36.8465,4347675.09,1140741.04,0.584310,654222.52,16.50,250079.08,22.50,1618779.25,2728895.84,0.00,0.00,0.00,306039.45,658151.76,176549.82,0.00,0.00,200,40369.47,2074146.39,-0.961817,1,0,1,0,0,0
1771599814545,67475.50,0.1482,-0.737416,-36.4057,6440950.65,1649229.47,0.592289,2343632.15,2.50,734542.65,44.50,4438166.57,2002784.08,0.00,0.00,0.00,50195.27,6135.20,1592899.00,0.00,0.00,123,39674.85,1400696.47,-0.944910,1,0,1,0,0,0
1771599815068,67483.50,0.1482,-0.724550,-35.9252,7505813.99,363963.95,0.907503,2796895.02,0.50,263861.69,34.50,5900742.51,1605071.47,0.00,0.00,0.00,49545.43,718.28,313700.24,0.00,0.00,120,40670.91,1328653.59,-0.940597,1,0,1,0,0,0
1771599815658,67503.50,0.1481,-0.711065,-35.4153,1451789.85,823468.14,0.276154,221265.19,19.50,175399.77,19.50,429541.15,1022248.70,0.00,0.00,0.00,87406.26,615656.32,120405.56,0.00,0.00,88,85235.11,132276.08,-0.216269,0,0,1,0,0,0
1771599816160,67505.50,0.1481,-0.697368,-34.8907,2067982.05,680808.57,0.504649,294273.20,0.50,333939.25,21.50,1101538.62,966443.43,0.00,0.00,0.00,60476.39,620311.92,20.26,0.00,0.00,94,85680.72,171000.77,-0.332397,1,0,1,0,0,0
1771599816694,67517.50,0.1481,-0.685747,-34.4403,137366.67,2807101.07,-0.906695,16264.03,9.50,611204.27,1.50,90932.05,44804.10,1630.51,0.00,0.00,1916828.49,890272.59,0.00,0.00,0.00,144,793310.34,175571.54,0.637579,0,0,0,1,0,0
1771599817243,67496.50,0.7408,-0.676950,-34.0960,1239678.91,8325725.44,-0.740799,294550.64,21.50,1097891.97,21.50,22105.87,370316.51,847256.53,0.00,0.00,718925.31,7606800.13,0.00,0.00,0.00,110,809307.63,56245.81,0.870035,1,1,0,1,0,1
1771599817870,67487.50,0.1482,-0.668715,-33.7712,333901.04,9053098.99,-0.928859,174959.32,25.50,2084215.56,5.50,14673.74,131038.98,188188.31,0.00,0.00,6546539.51,2506559.48,0.00,0.00,0.00,116,808331.82,77006.98,0.826040,0,1,0,1,0,1
1771599818847,67475.50,0.1482,-0.661012,-33.4652,1361640.70,1367815.49,-0.002262,250066.14,19.50,488481.03,0.50,430729.35,930911.34,0.00,0.00,0.00,725951.32,641864.17,0.00,0.00,0.00,142,1464482.76,29168.65,0.960943,0,0,0,0,0,0
1771599819433,67515.00,0.2962,-0.647168,-32.9096,460928.92,4229273.69,-0.803450,113011.68,26.00,667397.57,18.00,44997.76,292396.44,123534.72,0.00,0.00,1222667.97,3006605.72,0.00,0.00,0.00,166,1778429.01,24915.83,0.972367,0,1,0,1,0,1
1771599820040,67511.50,0.1481,-0.631002,-32.2520,1087337.04,2767785.82,-0.435900,357335.72,19.50,647338.95,1.50,436160.53,651176.51,0.00,0.00,0.00,2027191.98,740593.84,0.00,0.00,0.00,117,1073142.20,36841.07,0.933619,0,0,0,1,0,0
1771599820552,67503.50,0.1481,-0.614675,-31.5780,1127321.38,4543717.77,-0.602429,292024.58,20.50,752938.71,7.50,116336.34,1010985.04,0.00,0.00,0.00,2782947.18,1760770.59,0.00,0.00,0.00,125,1026112.79,25212.94,0.952036,0,1,0,1,0,1
1771599821058,67499.50,0.1481,-0.599684,-30.9504,902555.13,7125263.45,-0.775143,278484.29,31.50,1583517.09,11.50,15493.48,461875.97,425185.69,0.00,0.00,4152070.33,2973193.13,0.00,0.00,0.00,138,351293.27,2244732.05,-0.729361,0,1,0,1,0,1
1771599821595,67495.50,0.1482,-0.585210,-30.3366,33385.49,13898396.34,-0.995207,12305.69,37.50,4395437.39,0.50,5496.11,8750.42,19138.96,0.00,0.00,11157945.51,2740450.84,0.00,0.00,0.00,136,350822.26,2253144.48,-0.730548,0,1,0,1,0,1
1771599822138,67478.50,0.1482,-0.572282,-29.7818,267077.76,15414746.06,-0.965938,99940.73,2.50,3020100.92,0.50,106244.52,11.47,160821.77,0.00,0.00,5905931.20,9508814.87,0.00,0.00,0.00,156,365205.44,2254593.30,-0.721196,0,0,0,1,0,0
1771599822664,67464.50,0.1482,-0.565350,-29.4816,844343.37,10163801.25,-0.846597,522873.75,54.50,2982590.02,14.50,11.47,51163.77,243503.15,549664.98,0.00,2254428.37,7909372.87,0.00,0.00,0.00,138,63759.56,2260931.51,-0.945146,0,1,0,1,0,1
1771599823215,67447.50,0.1483,-0.558547,-29.1854,739307.07,3595950.68,-0.658933,515082.03,15.50,537493.24,15.50,27162.49,632668.88,79475.71,0.00,0.00,1286808.00,2309142.68,0.00,0.00,0.00,140,59284.41,2273421.54,-0.949171,0,0,0,1,0,0
1771599823735,67447.50,0.1483,-0.552550,-28.9228,1083766.06,1480226.76,-0.154626,272894.60,22.50,260048.47,21.50,148280.45,935485.61,0.00,0.00,0.00,334040.57,1146186.18,0.00,0.00,0.00,119,58953.48,2269161.29,-0.949355,1,1,0,1,0,1
1771599824283,67463.50,0.1482,-0.545988,-28.6340,2749408.05,3332295.14,-0.095843,682746.43,14.50,761663.14,15.50,636566.68,2112841.37,0.00,0.00,0.00,1311590.11,2020705.03,0.00,0.00,0.00,70,260705.33,77107.77,0.543489,0,0,0,0,0,0
1771599824810,67441.50,1.3345,-0.541215,-28.4229,252059.45,12657378.06,-0.960950,76638.47,28.50,3176067.49,22.50,66.09,105433.55,146559.82,0.00,0.00,158594.09,12498783.98,0.00,0.00,0.00,73,280712.46,87084.05,0.526455,1,1,0,1,0,1
1771599825369,67434.50,0.1483,-0.539597,-28.3512,201569.94,5848000.90,-0.933361,77001.83,21.50,1444969.75,3.50,2882.65,198675.84,11.46,0.00,0.00,4139019.93,1708980.97,0.00,0.00,0.00,67,241242.95,87195.24,0.469031,0,1,0,1,0,1
1771599825936,67433.50,0.1483,-0.537714,-28.2676,171634.07,4128442.70,-0.920172,75043.65,15.50,1594580.10,0.50,3687.69,167946.38,0.00,0.00,0.00,3578602.38,549840.32,0.00,0.00,0.00,60,351202.88,56135.96,0.724377,0,0,0,1,0,0
1771599827022,67408.00,0.2967,-0.537273,-28.2479,4969729.45,904279.79,0.692108,849166.36,17.00,313538.85,20.00,27100.94,4186728.90,755899.61,0.00,0.00,117583.35,752328.72,34367.72,0.00,0.00,135,149817.66,2242616.42,-0.874757,1,0,1,0,0,0
1771599827534,67399.50,0.1484,-0.537237,-28.2463,1277308.26,3282708.68,-0.439779,501441.38,16.50,511224.96,4.50,94018.17,1183290.09,0.00,0.00,0.00,3064224.76,218434.03,49.89,0.00,0.00,150,136489.92,2242563.80,-0.885257,0,0,0,1,0,0
1771599828062,67399.50,0.1484,-0.537358,-28.2517,1715592.68,784347.28,0.372507,761158.37,16.50,254775.19,21.50,231551.96,1484040.72,0.00,0.00,0.00,278880.70,457234.78,48231.80,0.00,0.00,139,149712.37,2225808.93,-0.873954,1,0,1,0,0,0
1771599828626,67404.50,0.1484,-0.536405,-28.2093,6479399.31,670422.65,0.812465,1480074.34,4.50,182890.36,23.50,6284369.59,195029.72,0.00,0.00,0.00,4437.76,315724.42,350260.47,0.00,0.00,135,149692.14,2225584.38,-0.873958,1,0,1,0,0,0
1771599829162,67404.50,0.1484,-0.534575,-28.1278,1836541.70,555231.26,0.535716,531531.73,20.50,125064.78,19.50,878374.74,958166.96,0.00,0.00,0.00,10382.74,544848.52,0.00,0.00,0.00,122,26977.29,2225125.17,-0.976043,0,1,1,0,0,0
1771599829704,67418.50,0.1483,-0.530744,-27.9569,4369621.78,1516595.07,0.484696,699038.59,7.50,267422.02,19.50,2835541.50,1534080.28,0.00,0.00,0.00,361603.61,1154991.46,0.00,0.00,0.00,152,39303.70,2225125.17,-0.965286,0,0,1,0,0,0
1771599830245,67418.50,0.1483,-0.526977,-27.7882,804109.66,1567970.40,-0.322021,270026.90,25.50,641404.13,9.50,146510.22,209296.21,448303.23,0.00,0.00,1140626.67,427343.73,0.00,0.00,0.00,65,39640.00,12031.89,0.534296,0,1,0,1,0,1
1771599830849,67418.50,0.1483,-0.522755,-27.5986,449450.81,1862417.09,-0.611180,104921.26,26.50,262920.83,17.50,44350.43,225146.67,179953.72,0.00,0.00,469753.64,1392663.45,0.00,0.00,0.00,49,14553.90,13119.49,0.051834,0,1,0,1,0,1
1771599831852,67404.50,0.1484,-0.519312,-27.4434,10476851.10,30907.33,0.994117,2445323.45,6.50,9686.61,27.50,7875764.24,2601086.87,0.00,0.00,0.00,100.44,14838.28,15968.61,0.00,0.00,82,48340.60,500078.76,-0.823709,1,0,1,0,0,0
1771599832362,67418.50,0.1483,-0.518715,-27.4164,7636703.84,968824.06,0.774837,1659436.09,0.50,276639.94,28.50,3646123.82,3990580.02,0.00,0.00,0.00,187.44,263655.22,704981.40,0.00,0.00,76,41478.08,500078.76,-0.846819,1,0,1,0,0,0
1771599832921,67428.00,2.0763,-0.515691,-27.2797,5649294.97,2094047.18,0.459136,1404859.47,7.00,340013.35,26.00,3133327.08,2061206.35,454761.54,0.00,0.00,6384.75,1124940.94,962721.49,0.00,0.00,93,55862.52,488863.77,-0.794897,1,0,1,0,0,0
1771599833466,67436.00,0.2966,-0.508577,-26.9569,3734928.10,2003047.24,0.301828,1830577.02,1.00,452886.61,25.00,2552707.91,1182220.19,0.00,0.00,0.00,1838.49,1548322.15,452886.61,0.00,0.00,95,57837.30,487437.95,-0.787860,1,0,1,0,0,0
1771599834008,67442.50,0.1483,-0.499636,-26.5483,2502184.20,3350266.32,-0.144911,751537.80,6.50,913135.91,18.50,2171038.74,278628.77,52516.70,0.00,0.00,536423.42,2813842.90,0.00,0.00,0.00,95,57931.82,480696.15,-0.784891,0,0,0,1,0,0
1771599834518,67449.50,0.1483,-0.489611,-26.0869,1188572.71,5045760.45,-0.618701,336291.97,5.50,731852.63,10.50,875331.10,223335.94,89905.68,0.00,0.00,2862681.75,2183078.70,0.00,0.00,0.00,89,714275.20,308.85,0.999136,0,0,0,1,0,0
1771599835047,67442.50,0.1483,-0.478963,-25.5927,1127432.21,10343692.81,-0.803431,350146.49,29.50,1544663.71,6.50,499.75,231445.76,895486.70,0.00,0.00,8244930.86,2098761.96,0.00,0.00,0.00,89,761573.53,1013.62,0.997342,0,1,0,1,0,1
1771599835594,67442.50,0.1483,-0.468199,-25.0889,1079414.34,2987028.93,-0.469111,383983.94,24.50,706018.84,19.50,156291.79,923122.55,0.00,0.00,0.00,1470690.26,1516338.67,0.00,0.00,0.00,75,756993.11,1045.99,0.997240,0,1,0,1,0,1
1771599836132,67442.50,0.1483,-0.461465,-24.7717,1536716.08,627275.60,0.420261,585890.73,15.50,338028.86,18.50,294349.27,1242366.81,0.00,0.00,0.00,124279.29,502996.31,0.00,0.00,0.00,49,739338.25,1845.86,0.995019,0,0,1,0,0,0
1771599836659,67442.50,0.1483,-0.453587,-24.3984,2291135.36,575555.04,0.598453,864919.10,19.50,336660.61,20.50,593476.17,1697659.19,0.00,0.00,0.00,9316.81,566238.23,0.00,0.00,0.00,38,738349.61,1585.56,0.995714,1,0,1,0,0,0
1771599837208,67442.50,0.1483,-0.444834,-23.9811,1180965.55,234190.38,0.669025,504996.15,11.50,92757.53,18.50,72692.96,1108272.59,0.00,0.00,0.00,32522.75,201667.63,0.00,0.00,0.00,48,749144.54,76490.02,0.814712,0,0,1,0,0,0
1771599837761,67442.50,0.1483,-0.435910,-23.5529,3889115.55,30110.35,0.984635,1049541.17,0.50,16681.08,18.50,1688368.38,2200747.17,0.00,0.00,0.00,7345.24,22765.11,0.00,0.00,0.00,24,59895.45,76479.90,-0.121609,0,0,1,0,0,0
1771599838339,67471.00,0.2964,-0.423758,-22.9652,5039597.25,2972634.66,0.257976,936484.51,16.00,670433.91,24.00,1229647.64,3809949.61,0.00,0.00,0.00,146221.23,1740288.01,1086125.42,0.00,0.00,130,61783.52,2301209.80,-0.947707,1,0,1,0,0,0
1771599838864,67470.50,0.1482,-0.411602,-22.3722,2177881.31,4286124.13,-0.326151,359408.33,15.50,1126849.91,28.50,684586.11,1493295.20,0.00,0.00,0.00,336307.21,2057099.91,1892717.01,0.00,0.00,134,69872.27,2301250.96,-0.941064,1,0,0,1,0,0
1771599839445,67470.50,0.1482,-0.401437,-21.8724,1340430.16,425968.67,0.517698,295536.56,21.50,141088.39,17.50,377344.72,754160.51,208924.93,0.00,0.00,32409.94,393558.73,0.00,0.00,0.00,134,70024.75,2300451.09,-0.940919,0,1,1,0,0,0
1771599839954,67465.50,0.1482,-0.392425,-21.4263,2154743.93,1939658.77,0.052532,610760.82,23.50,413236.88,4.50,267959.96,1886783.97,0.00,0.00,0.00,1601016.62,338642.16,0.00,0.00,0.00,132,85268.78,2340206.05,-0.929689,0,1,0,0,0,0
1771599840512,67447.00,0.8896,-0.385498,-21.0816,3206530.73,4649268.37,-0.183653,631552.83,37.00,948276.90,15.00,90035.29,71150.67,3045344.77,0.00,0.00,488955.09,4160313.28,0.00,0.00,0.00,212,87203.25,4497971.49,-0.961963,0,1,0,1,0,1
1771599841054,67449.00,0.2965,-0.378080,-20.7106,2690717.63,881201.08,0.506595,784090.72,32.00,170129.81,1.00,28940.62,205272.78,2456504.23,0.00,0.00,376013.07,505188.01,0.00,0.00,0.00,220,87600.53,4500506.86,-0.961814,0,1,1,0,0,0
1771599841606,67448.50,0.1483,-0.369980,-20.3035,2808859.03,61941.15,0.956847,760075.49,10.50,40012.10,0.50,1265962.79,1542896.24,0.00,0.00,0.00,57456.36,4374.13,110.66,0.00,0.00,106,36110.27,2274998.67,-0.968751,0,0,1,0,0,0
1771599842205,67447.50,0.1483,-0.360592,-19.8289,329031.54,1105225.01,-0.541182,82708.85,5.50,466680.81,0.50,158729.65,160299.16,10002.73,0.00,0.00,788561.63,316663.38,0.00,0.00,0.00,124,43993.95,2360810.00,-0.963412,0,0,0,1,0,0
1771599843246,67447.50,0.1483,-0.352100,-19.3972,782910.29,3157240.87,-0.602599,500885.44,26.50,720158.32,13.50,730.38,278193.15,503986.76,0.00,0.00,1503346.95,1653893.93,0.00,0.00,0.00,180,829595.81,2317963.82,-0.472864,0,1,0,1,0,1
1771599843857,67438.00,2.9657,-0.344259,-18.9965,101747.34,5795873.86,-0.965495,32690.75,33.00,2019833.56,10.00,0.00,22797.62,78949.72,0.00,0.00,0.00,4552988.24,1242885.62,0.00,0.00,124,855285.39,93457.07,0.802987,0,1,0,1,0,1
1771599844841,67405.00,0.2967,-0.339355,-18.7449,2309488.10,3152967.47,-0.154414,601050.97,22.00,1127826.71,15.00,860017.77,1344560.34,104909.99,0.00,0.00,322114.45,2830853.02,0.00,0.00,0.00,173,887455.72,2257282.63,-0.435593,0,1,0,1,0,1
1771599845342,67402.50,0.1484,-0.336514,-18.5988,2091788.35,1853415.81,0.060421,708791.67,19.50,345741.66,28.50,456613.62,1635174.74,0.00,0.00,0.00,576937.23,139534.78,1136943.80,0.00,0.00,162,872570.07,2234401.01,-0.438315,1,0,0,0,0,0
1771599845887,67402.50,0.1484,-0.334689,-18.5048,2324765.18,311890.51,0.763420,805210.68,19.50,110731.67,0.50,506281.64,1818483.54,0.00,0.00,0.00,119843.62,192046.89,0.00,0.00,0.00,104,60484.66,2234401.01,-0.947287,0,0,1,0,0,0
1771599846447,67406.00,0.5934,-0.332198,-18.3764,5688730.59,105284.58,0.963657,3059532.04,3.00,75024.24,20.00,4670921.32,1017809.27,0.00,0.00,0.00,1511.98,103772.60,0.00,0.00,0.00,107,65107.25,2234401.01,-0.943373,1,0,1,0,0,0
1771599846971,67407.50,0.1484,-0.329991,-18.2624,5698191.26,53994.93,0.981226,1620742.00,0.50,23936.66,23.50,4150663.27,1547527.99,0.00,0.00,0.00,12337.28,41657.65,0.00,0.00,0.00,79,38571.28,2233944.35,-0.966054,1,0,1,0,0,0
1771599847501,67407.50,0.1484,-0.328232,-18.1715,1945073.14,1112843.01,0.272156,594604.21,17.50,606810.37,15.50,835965.97,1109107.17,0.00,0.00,0.00,190305.51,922537.50,0.00,0.00,0.00,22,8615.97,7347.08,0.079490,0,0,1,0,0,0
1771599848033,67396.50,0.1484,-0.324382,-17.9721,4499119.40,370766.37,0.847731,678009.77,13.50,249191.65,0.50,1499805.23,2999314.17,0.00,0.00,0.00,318660.06,52106.31,0.00,0.00,0.00,77,9598.74,837956.74,-0.977350,0,0,1,0,0,0
1771599848580,67414.50,0.1483,-0.318456,-17.6644,10537318.30,1032159.50,0.821572,1672098.68,17.50,462093.67,33.50,2453796.46,8083521.84,0.00,0.00,0.00,590.58,13300.14,1018268.78,0.00,0.00,87,9755.15,838218.31,-0.976992,1,0,1,0,0,0
1771599849095,67416.50,0.1483,-0.313802,-17.4220,1551134.33,1416495.97,0.045369,338594.74,29.50,613976.79,20.50,458823.62,192532.29,899778.42,0.00,0.00,585.87,1250429.69,165480.41,0.00,0.00,89,9765.94,838218.31,-0.976967,1,1,0,0,0,0
1771599849627,67418.50,0.1483,-0.307548,-17.0952,1391190.60,1240638.76,0.057204,673282.86,18.50,595013.22,13.50,583945.74,807244.86,0.00,0.00,0.00,121264.00,1119374.77,0.00,0.00,0.00,88,4275.05,837974.29,-0.989848,0,0,0,0,0,0
1771599850177,67418.50,0.1483,-0.300600,-16.7308,3127913.31,93493.03,0.941955,869637.26,11.50,76873.46,18.50,651516.71,2476396.60,0.00,0.00,0.00,370.16,93122.87,0.00,0.00,0.00,94,16102.36,845325.55,-0.962615,0,0,1,0,0,0
1771599850730,67418.50,0.1483,-0.294654,-16.4178,846846.07,321071.29,0.450181,156541.23,0.50,201922.56,18.50,480402.61,366443.45,0.00,0.00,0.00,38914.82,282156.48,0.00,0.00,0.00,39,13268.58,18326.82,-0.160094,0,0,1,0,0,0
1771599851436,67418.50,0.1483,-0.288740,-16.1056,2692320.21,18737.12,0.986177,547950.67,15.50,7949.37,0.50,1457258.12,1235062.09,0.00,0.00,0.00,8510.35,10226.77,0.00,0.00,0.00,29,13450.75,23460.10,-0.271176,0,0,1,0,0,0
1771599851954,67418.50,0.1483,-0.286284,-15.9756,4678316.40,8912.92,0.996197,1100729.49,1.50,7969.60,0.50,2119317.49,2558998.91,0.00,0.00,0.00,8541.36,371.56,0.00,0.00,0.00,36,13421.76,249921.90,-0.898067,0,0,1,0,0,0
1771599852569,67465.50,0.1482,-0.277708,-15.5204,1964939.75,1598850.88,0.102725,733588.97,6.50,448586.25,26.50,937338.75,46009.92,981591.08,0.00,0.00,55346.77,728697.70,814806.42,0.00,0.00,76,23062.98,294481.15,-0.854742,1,0,0,0,0,0
1771599853168,67460.50,0.1482,-0.271252,-15.1764,2911074.02,1288361.58,0.386412,664371.00,20.50,438715.50,42.50,1447651.23,1463422.79,0.00,0.00,0.00,45013.35,1545.33,1241802.90,0.00,0.00,84,68465.30,304105.74,-0.632471,1,1,1,0,0,0
1771599853789,67460.50,0.1482,-0.265113,-14.8482,966082.19,1235189.12,-0.122251,300380.19,19.50,560301.75,18.50,405047.61,561034.57,0.00,0.00,0.00,335136.66,900052.45,0.00,0.00,0.00,83,68344.04,296774.70,-0.625634,0,0,0,1,0,0
1771599854394,67461.00,0.2965,-0.259627,-14.5542,3263834.18,6557.20,0.995990,595133.61,11.00,4023.43,1.00,1295083.16,1968751.02,0.00,0.00,0.00,4328.38,2228.82,0.00,0.00,0.00,97,74618.75,491175.95,-0.736234,0,0,1,0,0,0
1771599854952,67462.50,0.1482,-0.253226,-14.2101,9941129.48,2427.85,0.999512,6128829.83,1.50,1493.38,19.50,8036636.48,1904493.00,0.00,0.00,0.00,550.54,1877.31,0.00,0.00,0.00,85,73944.56,270305.15,-0.570402,0,0,1,0,0,0
